Title,Journal,PubDate,PubmedID,Url,Abstract
Prediction of cancer dependencies from expression data using deep learning.,Mol Omics, 2021 Feb 1,33135031,https://pubmed.ncbi.nlm.nih.gov/33135031/,
Role of DNA Methylation in Cabazitaxel Resistance in Prostate Cancer.,Anticancer Res, 2016 Jan,26722040,https://pubmed.ncbi.nlm.nih.gov/26722040/,
Predicting protein targets for drug-like compounds using transcriptomics.,PLoS Comput Biol, 2018 Dec 7,30532261,https://pubmed.ncbi.nlm.nih.gov/30532261/,
Altered expression of autophagy-related genes might contribute to glucocorticoid resistance in precursor B-cell-type acute lymphoblastic leukemia.,Eur J Haematol, 2016 Nov,26947147,https://pubmed.ncbi.nlm.nih.gov/26947147/,
Novel FOXM1 inhibitor identified via gene network analysis induces autophagic FOXM1 degradation to overcome chemoresistance of human cancer cells.,Cell Death Dis, 2021 Jul 14,34262016,https://pubmed.ncbi.nlm.nih.gov/34262016/,
Ciprofloxacin and Levofloxacin as Potential Drugs in Genitourinary Cancer Treatment-The Effect of Dose-Response on 2D and 3D Cell Cultures.,Int J Mol Sci, 2021 Nov 4,34769400,https://pubmed.ncbi.nlm.nih.gov/34769400/,
Comprehensive analysis of alterations in the miRNome in response to photodynamic treatment.,J Photochem Photobiol B, 2013 Mar 5,23466801,https://pubmed.ncbi.nlm.nih.gov/23466801/,
The antitumor activity of human Vgamma9Vdelta2 T cells is impaired by TGF-beta through significant phenotype， transcriptomic and metabolic changes.,Front Immunol, 2023 Jan 19,36741364,https://pubmed.ncbi.nlm.nih.gov/36741364/,
Identification of microRNA transcriptome involved in human natural killer cell activation.,Immunol Lett, 2012 Apr 30,22701882,https://pubmed.ncbi.nlm.nih.gov/22701882/,
Cell-intrinsic platinum response and associated genetic and gene expression signatures in ovarian cancer.,Cancer Gene Ther, 2025 Sep,40683954,https://pubmed.ncbi.nlm.nih.gov/40683954/,
Gene expression profile analysis of gallic acid-induced cell death process.,Sci Rep, 2021 Aug 18,34408198,https://pubmed.ncbi.nlm.nih.gov/34408198/,
Cytotoxic Effects of Major and Emerging Mycotoxins on HepaRG Cells and Transcriptomic Response after Exposure of Spheroids to Enniatins B and B1.,Toxins (Basel), 2024 Jan 18,38251270,https://pubmed.ncbi.nlm.nih.gov/38251270/,
Identification of the splice variants of Recepteur d'Origine nantais (RON) in lung cancer cell lines.,Gene, 2018 Dec 30,30223007,https://pubmed.ncbi.nlm.nih.gov/30223007/,
Ligase 1 is a predictor of platinum resistance and its blockade is synthetically lethal in XRCC1 deficient epithelial ovarian cancers.,Theranostics, 2021 Jul 25,34373746,https://pubmed.ncbi.nlm.nih.gov/34373746/,
Functional Impact of Autophagy-Related Genes on the Homeostasis and Dynamics of Pancreatic Cancer Cell Lines.,IEEE/ACM Trans Comput Biol Bioinform, 2015 May-Jun,26357277,https://pubmed.ncbi.nlm.nih.gov/26357277/,
Functional stratification of cancer drugs through integrated network similarity.,NPJ Syst Biol Appl, 2022 Apr 19,35440787,https://pubmed.ncbi.nlm.nih.gov/35440787/,
Integrative transcriptome analysis of triple negative breast cancer profiles for identification of druggable targets.,J Biomol Struct Dyn, 2023,36617953,https://pubmed.ncbi.nlm.nih.gov/36617953/,
Encapsulation in lipid-core nanocapsules overcomes lung cancer cell resistance to tretinoin.,Eur J Pharm Biopharm, 2014 May,24525073,https://pubmed.ncbi.nlm.nih.gov/24525073/,
Enhanced Co-Expression Extrapolation (COXEN) Gene Selection Method for Building Anti-Cancer Drug Response Prediction Models.,Genes (Basel), 2020 Sep 11,32933072,https://pubmed.ncbi.nlm.nih.gov/32933072/,
RNA-seq transcriptome analysis of breast cancer cell lines under shikonin treatment.,Sci Rep, 2018 Feb 8,29422643,https://pubmed.ncbi.nlm.nih.gov/29422643/,
A Core NRF2 Gene Set Defined Through Comprehensive Transcriptomic Analysis Predicts Selective Drug Resistance and Poor Multicancer Prognosis.,Antioxid Redox Signal, 2024 Dec,39028025,https://pubmed.ncbi.nlm.nih.gov/39028025/,
Transcriptomic analyses of chemokines reveal that down-regulation of XCR1 is associated with advanced hepatocellular carcinoma.,Biochem Biophys Res Commun, 2018 Feb 19,29408492,https://pubmed.ncbi.nlm.nih.gov/29408492/,
Gene expression profiling and functional activity of human dendritic cells induced with IFN-alpha-2b: implications for cancer immunotherapy.,Clin Cancer Res, 2003 Jun,12796364,https://pubmed.ncbi.nlm.nih.gov/12796364/,
Transcriptomic Profiling Reveals AKR1C1 and AKR1C3 Mediate Cisplatin Resistance in Signet Ring Cell Gastric Carcinoma via Autophagic Cell Death.,Int J Mol Sci, 2021 Nov 19,34830394,https://pubmed.ncbi.nlm.nih.gov/34830394/,
Neuropilin-1 promotes the oncogenic Tenascin-C/integrin β3 pathway and modulates chemoresistance in breast cancer cells.,BMC Cancer, 2018 May 5,29728077,https://pubmed.ncbi.nlm.nih.gov/29728077/,
Morin exerts anti-metastatic， anti-proliferative and anti-adhesive effect in ovarian cancer cells: an in vitro studies.,Mol Biol Rep, 2020 Mar,32020427,https://pubmed.ncbi.nlm.nih.gov/32020427/,
Transcriptomic analysis of untreated and drug-treated differentiated HepaRG cells over a 2-week period.,Toxicol In Vitro, 2015 Dec 25,25572481,https://pubmed.ncbi.nlm.nih.gov/25572481/,
High throughput transcriptome profiling of lithium stimulated human mesenchymal stem cells reveals priming towards osteoblastic lineage.,PLoS One, 2013,23383279,https://pubmed.ncbi.nlm.nih.gov/23383279/,
Unlocking the Therapeutic Synergy of Nitric Oxide (NO) and Chlorambucil (Cbl) via Photoresponsive Sequential Delivery in a Triple-Negative Breast Cancer 3D Spheroidal Platform with Transcriptomic Insights.,J Med Chem, 2025 Oct 9,40931690,https://pubmed.ncbi.nlm.nih.gov/40931690/,
Agonists and knockdown of estrogen receptor beta differentially affect invasion of triple-negative breast cancer cells in vitro.,BMC Cancer, 2016 Dec 21,28003019,https://pubmed.ncbi.nlm.nih.gov/28003019/,
Identification and functional analysis of variants of a cancer/testis antigen LEMD1 in colorectal cancer stem-like cells.,Biochem Biophys Res Commun, 2017 Apr 8,28219643,https://pubmed.ncbi.nlm.nih.gov/28219643/,
Transcriptomic study of dormant gastrointestinal cancer stem cells.,Int J Oncol, 2012 Sep,22735680,https://pubmed.ncbi.nlm.nih.gov/22735680/,
A review of transcriptome studies combined with data mining reveals novel potential markers of malignant pleural mesothelioma.,Mutat Res, 2012 Apr-Jun,22198210,https://pubmed.ncbi.nlm.nih.gov/22198210/,
Metabolic gene alterations impact the clinical aggressiveness and drug responses of 32 human cancers.,Commun Biol, 2019 Nov 14,31754644,https://pubmed.ncbi.nlm.nih.gov/31754644/,
Transcriptome network analyses in human coronavirus infections suggest a rational use of immunomodulatory drugs for COVID-19 therapy.,Genomics, 2021 Mar,33482326,https://pubmed.ncbi.nlm.nih.gov/33482326/,
Novel molecular cues for dental defects in hypophosphatasia.,Exp Cell Res, 2020 Jul 15,32333908,https://pubmed.ncbi.nlm.nih.gov/32333908/,
Systematic Understanding of the Mechanism of Baicalin against Gastric Cancer Using Transcriptome Analysis.,Biomed Res Int, 2021 Jul 19,34337018,https://pubmed.ncbi.nlm.nih.gov/34337018/,
Transcriptome-wide gene expression outlier analysis pinpoints therapeutic vulnerabilities in colorectal cancer.,Mol Oncol, 2024 Jun,38468448,https://pubmed.ncbi.nlm.nih.gov/38468448/,
Maximizing the Utility of Cancer Transcriptomic Data.,Trends Cancer, 2018 Dec,30470304,https://pubmed.ncbi.nlm.nih.gov/30470304/,
Altered histone acetylation patterns in pancreatic cancer cell lines induce subtype-specific transcriptomic and phenotypical changes.,Int J Oncol, 2024 Mar,38240084,https://pubmed.ncbi.nlm.nih.gov/38240084/,
Human and feline adipose-derived mesenchymal stem cells have comparable phenotype， immunomodulatory functions， and transcriptome.,Stem Cell Res Ther, 2017 Mar 20,28320483,https://pubmed.ncbi.nlm.nih.gov/28320483/,
Screening the Significant Hub Genes by Comparing Tumor Cells， Normoxic and Hypoxic Glioblastoma Stem-like Cell Lines Using Co-Expression Analysis in Glioblastoma.,Genes (Basel), 2022 Mar 15,35328072,https://pubmed.ncbi.nlm.nih.gov/35328072/,
Transcriptional profiling of the dose response: a more powerful approach for characterizing drug activities.,PLoS Comput Biol, 2009 Sep,19763178,https://pubmed.ncbi.nlm.nih.gov/19763178/,
A systems pharmacology approach based on oncogenic signalling pathways to determine the mechanisms of action of natural products in breast cancer from transcriptome data.,BMC Complement Med Ther, 2021 Jun 30,34193143,https://pubmed.ncbi.nlm.nih.gov/34193143/,
Cannabinerol Restores mRNA Splicing Defects Induced by beta-Amyloid in an In Vitro Model of Alzheimer's Disease: A Transcriptomic Study.,Int J Mol Sci, 2025 Mar 28,40243843,https://pubmed.ncbi.nlm.nih.gov/40243843/,
Nutlin-3a efficacy in sarcoma predicted by transcriptomic and epigenetic profiling.,Cancer Res, 2014 Feb 1,24336067,https://pubmed.ncbi.nlm.nih.gov/24336067/,
Expression profiling of ABC transporters in a drug-resistant breast cancer cell line using AmpArray.,Mol Pharmacol, 2005 Aug,15901850,https://pubmed.ncbi.nlm.nih.gov/15901850/,
Analysis of tanshinone IIA induced cellular apoptosis in leukemia cells by genome-wide expression profiling.,BMC Complement Altern Med, 2012 Jan 16,22248096,https://pubmed.ncbi.nlm.nih.gov/22248096/,
Overcoming drug resistance in hormone- and drug-refractory prostate cancer cell line， PC-3 by docetaxel and gossypol combination.,Mol Biol Rep, 2010 Mar,19288219,https://pubmed.ncbi.nlm.nih.gov/19288219/,
Large-scale transcriptome mining enables macrocyclic diversification and improved bioactivity of the stephanotic acid scaffold.,Nat Commun, 2025 May 6,40328797,https://pubmed.ncbi.nlm.nih.gov/40328797/,
Integrated transcriptome and in vitro analysis revealed anti-proliferative effect of citral in human stomach cancer through apoptosis.,Sci Rep, 2019 Mar 19,30890753,https://pubmed.ncbi.nlm.nih.gov/30890753/,
The stable traits of melanoma genetics: an alternate approach to target discovery.,BMC Genomics, 2012 Apr 26,22537248,https://pubmed.ncbi.nlm.nih.gov/22537248/,
Modeling cancer drug response through drug-specific informative genes.,Sci Rep, 2019 Oct 23,31645597,https://pubmed.ncbi.nlm.nih.gov/31645597/,
Bioactivated Glucoraphanin Improves Cell Survival， Upregulating Phospho-AKT， and Modulates Genes Involved in DNA Repair in an In Vitro Alzheimer's Disease Model: A Network-Transcriptomic Analysis.,Nutrients, 2024 Dec 5,39683594,https://pubmed.ncbi.nlm.nih.gov/39683594/,
Impact of Phosphodiesterase 4 Inhibition on the Operational Efficacy， Response Maxima， and Kinetics of Indacaterol-Induced Gene Expression Changes in BEAS-2B Airway Epithelial Cells: A Global Transcriptomic Analysis.,Mol Pharmacol, 2019 Jul,31036559,https://pubmed.ncbi.nlm.nih.gov/31036559/,
Identification of selective cytotoxic and synthetic lethal drug responses in triple negative breast cancer cells.,Mol Cancer, 2016 May 10,27165605,https://pubmed.ncbi.nlm.nih.gov/27165605/,
Gene expression profiling of circulating tumor cells in breast cancer.,Clin Chem, 2015 Jan,25411184,https://pubmed.ncbi.nlm.nih.gov/25411184/,
Insights into Aflatoxin B1 Toxicity in Cattle: An In Vitro Whole-Transcriptomic Approach.,Toxins (Basel), 2020 Jun 29,32610656,https://pubmed.ncbi.nlm.nih.gov/32610656/,
Identifying genes with differential expression in gemcitabine-resistant pancreatic cancer cells using comprehensive transcriptome analysis.,Oncol Rep, 2005 Nov,16211294,https://pubmed.ncbi.nlm.nih.gov/16211294/,
Transcriptomic Analysis of TDP1-Knockout HEK293A Cells Treated with the TDP1 Inhibitor (Usnic Acid Derivative).,Int J Mol Sci, 2025 Sep 23,41096560,https://pubmed.ncbi.nlm.nih.gov/41096560/,
Integrating microRNA and mRNA expression in rapamycin-treated T-cell acute lymphoblastic leukemia.,Pathol Res Pract, 2019 Aug,31229277,https://pubmed.ncbi.nlm.nih.gov/31229277/,
