Title,Journal,PubDate,PubmedID,Url,Abstract
[Investigation on the molecular mechanisms of anti-hepatocarcinoma herbs of traditional Chinese medicine by cell cycle microarray].,Zhongguo Zhong Yao Za Zhi, 2005 Jan,15714802,https://pubmed.ncbi.nlm.nih.gov/15714802/,
Induction of senescence in diterpene ester-treated melanoma cells via protein kinase C-dependent hyperactivation of the mitogen-activated protein kinase pathway.,Cancer Res, 2006 Oct 15,17047072,https://pubmed.ncbi.nlm.nih.gov/17047072/,
Down-regulation of interleukin-16 in human mast cells HMC-1 by Clostridium difficile toxins A and B.,Naunyn Schmiedebergs Arch Pharmacol, 2011 Mar,21267712,https://pubmed.ncbi.nlm.nih.gov/21267712/,
Differential induction of MyD88- and TRIF-dependent pathways in equine monocytes by Toll-like receptor agonists.,Vet Immunol Immunopathol, 2009 Jan 15,19019456,https://pubmed.ncbi.nlm.nih.gov/19019456/,
Combined treatment with Aronia berry extract and oligomeric proanthocyanidins exhibit a synergistic anticancer efficacy through LMNB1-AKT signaling pathways in colorectal cancer.,Mol Carcinog, 2024 Nov,39282961,https://pubmed.ncbi.nlm.nih.gov/39282961/,
Integrative analysis of PANoptosis-related genes in diabetic retinopathy: machine learning identification and experimental validation.,Front Immunol, 2024 Dec 4,39697326,https://pubmed.ncbi.nlm.nih.gov/39697326/,
Glutathione peroxidase 3 is a candidate mechanism of anticancer drug resistance of ovarian clear cell adenocarcinoma.,Oncol Rep, 2008 Dec,19020706,https://pubmed.ncbi.nlm.nih.gov/19020706/,
An Integrative Pharmacogenomic Approach Identifies Two-drug Combination Therapies for Personalized Cancer Medicine.,Sci Rep, 2016 Feb 26,26916442,https://pubmed.ncbi.nlm.nih.gov/26916442/,
Characterizing and Targeting of BCL-2 Family Members in Nasopharyngeal Carcinoma.,Head Neck, 2025 Mar,39474704,https://pubmed.ncbi.nlm.nih.gov/39474704/,
Evaluation of canine 2D cell cultures as models of myxomatous mitral valve degeneration.,PLoS One, 2019 Aug 15,31415646,https://pubmed.ncbi.nlm.nih.gov/31415646/,
Putative biomarkers for cervical cancer: SNVs， methylation and expression profiles.,Mutat Res Rev Mutat Res, 2017 Jul,28927526,https://pubmed.ncbi.nlm.nih.gov/28927526/,
Deoxyribonuclease 1-like 3 may be a potential prognostic biomarker associated with immune infiltration in colon cancer.,Aging (Albany NY), 2021 Jun 22,34157681,https://pubmed.ncbi.nlm.nih.gov/34157681/,
Potential therapies for non-coding RNAs in breast cancer.,Front Oncol, 2024 Sep 20,39372872,https://pubmed.ncbi.nlm.nih.gov/39372872/,
Targeted Therapy-Resistant Melanoma Cells Acquire Transcriptomic Similarities with Human Melanoblasts.,Cancers (Basel), 2018 Nov 16,30453548,https://pubmed.ncbi.nlm.nih.gov/30453548/,
Cell-cycle regulators， bcl-2 and NF-kappaB in Epstein-Barr virus-positive gastric carcinomas.,Int J Oncol, 2005 Nov,16211221,https://pubmed.ncbi.nlm.nih.gov/16211221/,
DEPDC1B: A novel tumor suppressor gene associated with immune infiltration in colon adenocarcinoma.,Cancer Med, 2024 Aug,39087856,https://pubmed.ncbi.nlm.nih.gov/39087856/,
Metformin Antagonizes Ovarian Cancer Cells Malignancy Through MSLN Mediated IL-6/STAT3 Signaling.,Cell Transplant, 2021 Jan-Dec,34238029,https://pubmed.ncbi.nlm.nih.gov/34238029/,
Fast and sensitive validation of fusion transcripts in whole-genome sequencing data.,BMC Bioinformatics, 2023 Sep 23,37741966,https://pubmed.ncbi.nlm.nih.gov/37741966/,
Combined Cellular and Biochemical Profiling to Identify Predictive Drug Response Biomarkers for Kinase Inhibitors Approved for Clinical Use between 2013 and 2017.,Mol Cancer Ther, 2019 Feb,30381447,https://pubmed.ncbi.nlm.nih.gov/30381447/,
Effects of dipotassium-trioxohydroxytetrafluorotriborate， K2[B3O3F4OH]， on cell viability and gene expression of common human cancer drug targets in a melanoma cell line.,J Enzyme Inhib Med Chem, 2016 Dec,26307919,https://pubmed.ncbi.nlm.nih.gov/26307919/,Recently it was found that dipotassium-trioxohydroxytetrafluorotriborate， K2(B3O3F4OH)， is a potent and highly specific inhibitor of precancerous cell processes. We conducted gene expression profiling of human melanoma cells before and after treatment with two concentrations (0.1 and 1 mM) of this boron inorganic derivative in order to assess its effects on deregulation of genes associated with tumor pathways. Parallel trypan blue exclusion assay was performed to assess the cytotoxicity effects of this chemical. Treatment with K2(B3O3F4OH) induced a significant decrease of cell viability in melanoma cellline at both tested concentrations. Furthermore， these treatments caused deregulation of more than 30 genes known as common anti-tumor drug targets. IGF-1 and hTERT were found to be significantly downregulated and this result may imply potential use of K2(B3O3F4OH) as an inhibitor or human telomerase and insulin-like growth factor 1， both of which are associated with various tumor pathways.Keywords:Antitumor drug target; dipotassium-trioxohydroxytetrafluorotriborate; gene down-regulation; gene expression; human melanoma cell line; human telomerase; insulin-like growth factor 1.
Targeting of PIM Kinases Shows Single Agent Efficacy and Synergizes With BCL2 Inhibitors in Diffuse Large B Cell Lymphoma of the ABC Subtype.,Hematol Oncol, 2025 Mar,40040616,https://pubmed.ncbi.nlm.nih.gov/40040616/,The PIM family of serine/threonine kinases (PIM1， PIM2， and PIM3) are involved in the development of cancer and represent promising therapeutic targets. We investigated the therapeutic potential of targeting PIM kinases in diffuse large B-cell lymphoma (DLBCL)， particularly the activated B-cell-like (ABC) subtype， using the pan-PIM inhibitor AZD1208. We demonstrated that PIM1 and PIM2 are more highly expressed in ABC- cells than in germinal center B-cell-like (GCB) -DLBCL cells， and that ABC-DLBCL cell lines are more sensitive to PIM inhibition with AZD1208. Transcriptome analysis of ABC-DLBCL cell lines treated with AZD1208 revealed a downregulation of genes involved in NF-κB signaling， a crucial pathway for ABC-DLBCL. We also explored synergistic drug combinations using a high-throughput screen， which identified BCL2 and glutaminase inhibitors as effective partners for AZD1208， particularly in aggressive ABC-DLBCL and double-hit cell lines. The combination of AZD1208 with the clinically available BCL2 inhibitor venetoclax was synergistic in most DLBCL cell lines， and this combination induced apoptosis and reduced levels of AKT and MCL1 proteins. In conclusion， our findings suggested that AZD1208， especially when combined with BCL2 inhibitors like venetoclax， holds promise as a treatment strategy for aggressive lymphomas. These combinations may enable lower doses of PIM inhibitors， leading to increased tolerability and improved anti-tumor activity in clinical settings. The study also highlighted the potential for targeting PIM kinases in combination with other therapies to overcome drug resistance in DLBCL.Keywords:bcl2; dlbcl; lymphoma; pim.
Genome-wide characterization of transcriptional patterns in high and low antibody responders to rubella vaccination.,PLoS One, 2013 May 1,23658707,https://pubmed.ncbi.nlm.nih.gov/23658707/,Immune responses to current rubella vaccines demonstrate significant inter-individual variability. We performed mRNA-Seq profiling on PBMCs from high and low antibody responders to rubella vaccination to delineate transcriptional differences upon viral stimulation. Generalized linear models were used to assess the per gene fold change (FC) for stimulated versus unstimulated samples or the interaction between outcome and stimulation. Model results were evaluated by both FC and p-value. Pathway analysis and self-contained gene set tests were performed for assessment of gene group effects. Of 17，566 detected genes， we identified 1，080 highly significant differentially expressed genes upon viral stimulation (p<1.00E(-15)， FDR<1.00E(-14))， including various immune function and inflammation-related genes， genes involved in cell signaling， cell regulation and transcription， and genes with unknown function. Analysis by immune outcome and stimulation status identified 27 genes (p≤0.0006 and FDR≤0.30) that responded differently to viral stimulation in high vs. low antibody responders， including major histocompatibility complex (MHC) class I genes (HLA-A， HLA-B and B2M with p = 0.0001， p = 0.0005 and p = 0.0002， respectively)， and two genes related to innate immunity and inflammation (EMR3 and MEFV with p = 1.46E(-08) and p = 0.0004， respectively). Pathway and gene set analysis also revealed transcriptional differences in antigen presentation and innate/inflammatory gene sets and pathways between high and low responders. Using mRNA-Seq genome-wide transcriptional profiling， we identified antigen presentation and innate/inflammatory genes that may assist in explaining rubella vaccine-induced immune response variations. Such information may provide new scientific insights into vaccine-induced immunity useful in rational vaccine development and immune response monitoring.
Raloxifene-induced myeloma cell apoptosis: a study of nuclear factor-kappaB inhibition and gene expression signature.,Mol Pharmacol, 2006 May,16497877,https://pubmed.ncbi.nlm.nih.gov/16497877/,Because multiple myeloma remains associated with a poor prognosis， novel drugs targeting specific signaling pathways are needed. The efficacy of selective estrogen receptor modulators for the treatment of multiple myeloma is not well documented. In the present report， we studied the antitumor activity of raloxifene， a selective estrogen receptor modulator， on multiple myeloma cell lines. Raloxifene effects were assessed by tetrazolium salt reduction assay， cell cycle analysis， and Western blotting. Mobility shift assay， immunoprecipitation， chromatin immunoprecipitation assay， and gene expression profiling were performed to characterize the mechanisms of raloxifene-induced activity. Indeed， raloxifene， as well as tamoxifen， decreased JJN-3 and U266 myeloma cell viability and induced caspase-dependent apoptosis. Raloxifene and tamoxifen also increased the cytotoxic response to vincristine and arsenic trioxide. Moreover， raloxifene inhibited constitutive nuclear factor-kappaB (NF-kappaB) activity in myeloma cells by removing p65 from its binding sites through estrogen receptor alpha interaction with p65. It is noteworthy that microarray analysis showed that raloxifene treatment decreased the expression of known NF-kappaB-regulated genes involved in myeloma cell survival and myeloma-induced bone lesions (e.g.， c-myc， mip-1alpha， hgf， pac1，...) and induced the expression of a subset of genes regulating cellular cycle (e.g.， p21， gadd34， cyclin G2，...). In conclusion， raloxifene induces myeloma cell cycle arrest and apoptosis partly through NF-kappaB-dependent mechanisms. These findings also provide a transcriptional profile of raloxifene treatment on multiple myeloma cells， offering the framework for future studies of selective estrogen receptor modulators therapy in multiple myeloma.
Transcriptional profiling of NCI/ADR-RES cells unveils a complex network of signaling pathways and molecular mechanisms of drug resistance.,Onco Targets Ther, 2018 Jan 4,29379303,https://pubmed.ncbi.nlm.nih.gov/29379303/,Background:Ovarian cancer has the highest mortality rate among all the gynecological cancers. This is mostly due to the resistance of ovarian cancer to current chemotherapy regimens. Therefore， it is of crucial importance to identify the molecular mechanisms associated with chemoresistance.Methods:NCI/ADR-RES is a multidrug-resistant cell line that is a model for the study of drug resistance in ovarian cancer. We carried out a microarray-derived transcriptional profiling analysis of NCI/ADR-RES to identify differentially expressed genes relative to its parental OVCAR-8.Results:Gene-expression profiling has allowed the identification of genes and pathways that may be important for the development of drug resistance in ovarian cancer. The NCI/ADR-RES cell line has differential expression of genes involved in drug extrusion， inactivation， and efficacy， as well as genes involved in the architectural and functional reorganization of the extracellular matrix. These genes are controlled through different signaling pathways， including MAPK-Akt， Wnt， and Notch.Conclusion:Our findings highlight the importance of using orthogonal therapies that target completely independent pathways to overcome mechanisms of resistance to both classical chemotherapeutic agents and molecularly targeted drugs.Keywords:drug extrusion; drug inactivation; microarray analysis; multidrug resistance; ovarian cancer.
Nucleolar and Spindle Associated Protein 1 (NUSAP1) Inhibits Cell Proliferation and Enhances Susceptibility to Epirubicin In Invasive Breast Cancer Cells by Regulating Cyclin D Kinase (CDK1) and DLGAP5 Expression.,Med Sci Monit, 2018 Nov 26,30476929,https://pubmed.ncbi.nlm.nih.gov/30476929/,BACKGROUND Differentially expressed genes (DEGs) of IBC were selected from the Gene Expression Omnibus (GEO) chip data: GSE21422 and GSE21974. Network analysis of the DEGs and IBC-related genes was performed in STRING database to find the core gene. Thus， this study aimed to determine the role of NUSAP1 in invasive breast cancer (IBC) and to investigate its effect on drug susceptibility to epirubicin (E-ADM). MATERIAL AND METHODS The mRNA expression of NUSAP1 was determined by quantitative polymerase chain reaction (q-PCR). The protein expression was detected by Western blotting. Cell growth and growth cycle were detected by MTT assay and flow cytometry， respectively. Cell migration and invasion were tested by Transwell assay. RESULTS Through use of gene network analysis， we found that NUSAP1 interacts with IBC-related genes. NUSAP1 presented high expression in IBC tissue samples and MCF-7 cells. NUSAP1 overexpression promoted the growth， migration， and invasion of MCF-7 cells. While NUSAP1 gene silencing downregulated the expression of genes associated with cell cycle progression in G2/M phase， cyclin D kinase (CDK1) and DLGAP5 arrested cells in G2/M phase and significantly inhibited the growth， migration， and invasion of MCF-7 cells. si-NUSAP1 increased the susceptibility of MCF-7 cells to E-ADM-induced apoptosis. CONCLUSIONS Our study provides evidence that downregulation of NUSAP1 can inhibit the proliferation， migration， and invasion of IBC cells by regulating CDK1 and DLGAP5 expression and enhances the drug susceptibility to E-ADM.
Baicalein， a Natural Anti-Cancer Compound， Alters MicroRNA Expression Profiles in Bel-7402 Human Hepatocellular Carcinoma Cells.,Cell Physiol Biochem, 2017,28351032,https://pubmed.ncbi.nlm.nih.gov/28351032/,Background/aims:Baicalein has been shown to possess significant anti-hepatoma activity by inhibiting cell proliferation. Whether the anti-proliferative effect of baicalein is related to its modulation of miRNA expression in hepatocellular carcinoma (HCC) is still unknown.Methods:The anti-proliferative effects of baicalein on HCC cell line Bel-7402 was assessed by detecting the proliferation activity， cell cycle distribution， expression changes of p21/CDKN1A， P27/CDKN1B， total Akt and phosphoryted AKT. Microarray analysis was conducted to determine the miRNA expression profiles in baicalein-treated or untreated Bel-7402 cells and then validated by qRT-PCR in two HCC cell lines (Bel-7402 and Hep3B). The gain-of-function of miR-3127-5p was performed by detecting anti-proliferative effects after transfecting miRNA mimics in cells. Finally， the expression level of miR-3127-5p in different HCC cell lines was determined by qRT-PCR.Results:Baicalein was able to inhibit the proliferation of Bel-7402 cells by inducing cell cycle arrest at the S and G2/M phase via up-regulating the expression of p21/CDKN1A and P27/CDKN1B and suppressing the PI3K/Akt pathway. Baicalein could alter the miRNA expression profiles in Bel-7402 cells. Putative target genes for differentially expressed miRNAs could be enriched in terms of cell proliferation regulation， cell cycle arrest and were mainly involved in MAPK， PI3K-Akt， Wnt， Hippo and mTOR signaling pathways. MiR- 3127-5p， one of up-regulated miRNAs， exhibits low expression level in several HCC cell lines and its overexpression could inhibit cell growth of Bel-7402 and Hep3B cell lines by inducing S phase arrest by up-regulating the expression of p21and P27 and repressing the PI3K/Akt pathway.Conclusions:Modulation of miRNA expression may be an important mechanism underlying the anti-hepatoma effects of baicalein.Keywords:Anti-proliferative; Baicalein; Expression profiling; Hepatocellular carcinoma; MicroRNA.
